#EXPORTTYPE:                 	DATA ALL                                                                                                                             
#FILE:                       	20260224_Mg_SiO2_stoich_loose_Ar_5Kmin.ngb-ss5                                                                                       
#FORMAT:                     	NETZSCH5                                                                                                                             
#FTYPE:                      	ASCII                                                                                                                                
#IDENTITY:                   	LOOSE_MgSiO2                                                                                                                         
#DECIMAL:                    	COMMA                                                                                                                                
#SEPARATOR:                  	TAB                                                                                                                                  
#MTYPE:                      	DTA                                                                                                                                  
#INSTRUMENT:                 	NETZSCH STA 449F5                                                                                                                    
#PROJECT:                    	THREAD                                                                                                                               
#DATE/TIME:                  	24/02/2026 18:39:34 (UTC+1)                                                                                                          
#CORR. FILE:                 	                                                                                                                                     
#TEMPCAL:                    	20260212_DTATG_CAL_AR_5KMIN_quadratic_T.ngb-ts5                                                                                      
#SENSITIVITY:                	20260212_5Kmin_DTATG_Ar_sens.ngb-es5                                                                                                 
#LABORATORY:                 	Politecnico Milano                                                                                                                   
#OPERATOR:                   	PARAVAN                                                                                                                              
#REMARK:                     	Mg + SiO2 stoichiometric. loose powder  heating program: 20 K/min Ar 0 50 20  T_start=25  C T_end = 850 C  m_sample_mettler = 0.01566
#SAMPLE:                     	LOOSE_MgSiO2                                                                                                                         
#SAMPLE MASS /mg:            	15.6245                                                                                                                              
#MATERIAL:                   	Mg_Sio2_thermite                                                                                                                     
#REFERENCE:                  	-                                                                                                                                    
#REFERENCE MASS /mg:         	0                                                                                                                                    
#TYPE OF CRUCIBLE:           	DTA/TG crucible Al2O3                                                                                                                
#SAMPLE CRUCIBLE MASS /mg:   	0                                                                                                                                    
#REFERENCE CRUCIBLE MASS /mg:	0                                                                                                                                    
#TG RANGE /mg:               	35000                                                                                                                                
#TAU-R:                      	---                                                                                                                                  
#CORR. CODE:                 	000                                                                                                                                  
#EXO:                        	+1                                                                                                                                   
#RANGE:                      	25 C/20.0(K/min)/850 C                                                                                                               
#SEGMENT:                    	S1/3                                                                                                                                 
#SEG. 1:                     	25 C/20.0(K/min)/850 C                                                                                                               

##Temp./ C	Time/min	DTA/(mW/mg)	Mass/%	Gas Flow(purge1)/(ml/min)	Gas Flow(purge2)/(ml/min)	Gas Flow(protective)/(ml/min)	Sensit./(uV/mW)
726.94397	35.24000	20.41004	101.72742	0.000000e+000	50.00000	20.00000	0.24652
727.16498	35.25000	20.39576	101.72742	0.000000e+000	50.00000	20.00000	0.24649
727.38501	35.26000	20.39534	101.72742	0.000000e+000	50.00000	20.00000	0.24646
727.60498	35.27000	20.39729	101.72742	0.000000e+000	50.00000	20.00000	0.24643
727.82501	35.28000	20.39964	101.72742	0.000000e+000	50.00000	20.00000	0.24641
728.04602	35.29000	20.39051	101.72742	0.000000e+000	50.00000	20.00000	0.24638
728.04602	35.30000	20.39051	101.72742	0.000000e+000	50.00000	20.00000	0.24638
728.26599	35.31000	20.38672	101.72742	0.000000e+000	50.00000	20.00000	0.24635
728.48602	35.32000	20.38709	101.72742	0.000000e+000	50.00000	20.00000	0.24632
728.70599	35.33000	20.38924	101.72742	0.000000e+000	50.00000	20.00000	0.24629
728.92603	35.34000	20.38723	101.72742	0.000000e+000	50.00000	20.00000	0.24626
729.14600	35.35000	20.37550	101.72742	0.000000e+000	50.00000	20.00000	0.24623
729.36700	35.36000	20.37668	101.72742	0.000000e+000	50.00000	20.00000	0.24621
729.58698	35.37000	20.37229	101.72742	0.000000e+000	50.00000	20.00000	0.24618
729.80701	35.38000	20.36968	101.72742	0.000000e+000	50.00000	20.00000	0.24615
730.02698	35.39000	20.36450	101.72742	0.000000e+000	50.00000	20.00000	0.24612
730.24701	35.40000	20.36625	101.72742	0.000000e+000	50.00000	20.00000	0.24609
730.46698	35.41000	20.35492	101.72742	0.000000e+000	50.00000	20.00000	0.24606
730.46698	35.42000	20.35492	101.72742	0.000000e+000	50.00000	20.00000	0.24606
730.68701	35.43000	20.35152	101.72742	0.000000e+000	50.00000	20.00000	0.24604
730.90698	35.44000	20.35347	101.72742	0.000000e+000	50.00000	20.00000	0.24601
731.12701	35.45000	20.35563	101.72742	0.000000e+000	50.00000	20.00000	0.24598
731.34698	35.46000	20.34210	101.72742	0.000000e+000	50.00000	20.00000	0.24595
731.56702	35.47000	20.34088	101.72742	0.000000e+000	50.00000	20.00000	0.24592
731.78699	35.48000	20.34284	101.72742	0.000000e+000	50.00000	20.00000	0.24589
732.00702	35.49000	20.34519	101.72742	0.000000e+000	50.00000	20.00000	0.24586
732.22699	35.50000	20.33901	101.72742	0.000000e+000	50.00000	20.00000	0.24584
732.44598	35.51000	20.33043	101.72742	0.000000e+000	50.00000	20.00000	0.24581
732.44598	35.52000	20.33043	101.72742	0.000000e+000	50.00000	20.00000	0.24581
732.66602	35.53000	20.33238	101.72742	0.000000e+000	50.00000	20.00000	0.24578
732.88599	35.54000	20.32083	101.72742	0.000000e+000	50.00000	20.00000	0.24575
733.10602	35.55000	20.31782	101.72742	0.000000e+000	50.00000	20.00000	0.24572
733.32599	35.56000	20.31978	101.72742	0.000000e+000	50.00000	20.00000	0.24569
733.54498	35.57000	20.32193	101.72742	0.000000e+000	50.00000	20.00000	0.24567
733.76501	35.58000	20.31256	101.72742	0.000000e+000	50.00000	20.00000	0.24564
733.98499	35.59000	20.30756	101.72806	0.000000e+000	50.00000	20.00000	0.24561
734.20502	35.60000	20.30932	101.72806	0.000000e+000	50.00000	20.00000	0.24558
734.42499	35.61000	20.30491	101.72806	0.000000e+000	50.00000	20.00000	0.24555
734.64398	35.62000	20.29732	101.72806	0.000000e+000	50.00000	20.00000	0.24552
734.86401	35.63000	20.29629	101.72806	0.000000e+000	50.00000	20.00000	0.24549
734.86401	35.64000	20.29629	101.72806	0.000000e+000	50.00000	20.00000	0.24549
735.08398	35.65000	20.29208	101.72806	0.000000e+000	50.00000	20.00000	0.24547
735.30402	35.66000	20.28231	101.72870	0.000000e+000	50.00000	20.00000	0.24544
735.52301	35.67000	20.28366	101.73062	0.000000e+000	50.00000	20.00000	0.24541
735.74298	35.68000	20.27925	101.73254	0.000000e+000	50.00000	20.00000	0.24538
735.96301	35.69000	20.26947	101.73446	0.000000e+000	50.00000	20.00000	0.24535
736.18201	35.70000	20.27082	101.73638	0.000000e+000	50.00000	20.00000	0.24532
736.40198	35.71000	20.27298	101.73766	0.000000e+000	50.00000	20.00000	0.24530
736.62097	35.72000	20.27234	101.73894	0.000000e+000	50.00000	20.00000	0.24527
736.84100	35.73000	20.25937	101.74022	0.000000e+000	50.00000	20.00000	0.24524
737.06097	35.74000	20.26033	101.74150	0.000000e+000	50.00000	20.00000	0.24521
737.28003	35.75000	20.26248	101.74214	0.000000e+000	50.00000	20.00000	0.24518
737.49902	35.76000	20.24949	101.74342	0.000000e+000	50.00000	20.00000	0.24515
737.50000	35.77000	20.24632	101.74406	0.000000e+000	50.00000	20.00000	0.24515
737.71899	35.78000	20.24747	101.74534	0.000000e+000	50.00000	20.00000	0.24512
737.93799	35.79000	20.24962	101.74598	0.000000e+000	50.00000	20.00000	0.24510
738.15802	35.80000	20.23524	101.74726	0.000000e+000	50.00000	20.00000	0.24507
738.37701	35.81000	20.23679	101.74790	0.000000e+000	50.00000	20.00000	0.24504
738.59698	35.82000	20.23696	101.74854	0.000000e+000	50.00000	20.00000	0.24501
738.81598	35.83000	20.23911	101.74918	0.000000e+000	50.00000	20.00000	0.24498
739.03601	35.84000	20.23489	101.74918	0.000000e+000	50.00000	20.00000	0.24495
739.25500	35.85000	20.22508	101.74918	0.000000e+000	50.00000	20.00000	0.24492
739.47400	35.86000	20.22643	101.74982	0.000000e+000	50.00000	20.00000	0.24490
739.69397	35.87000	20.22859	101.74982	0.000000e+000	50.00000	20.00000	0.24487
739.69397	35.88000	20.22859	101.74982	0.000000e+000	50.00000	20.00000	0.24487
739.91302	35.89000	20.21718	101.74982	0.000000e+000	50.00000	20.00000	0.24484
740.13202	35.90000	20.21395	101.74982	0.000000e+000	50.00000	20.00000	0.24481
740.35199	35.91000	20.21591	101.74982	0.000000e+000	50.00000	20.00000	0.24478
740.57098	35.92000	20.21806	101.74982	0.000000e+000	50.00000	20.00000	0.24475
740.78998	35.93000	20.22041	101.74982	0.000000e+000	50.00000	20.00000	0.24473
741.01001	35.94000	20.20541	101.74982	0.000000e+000	50.00000	20.00000	0.24470
741.22900	35.95000	20.20537	101.74982	0.000000e+000	50.00000	20.00000	0.24467
741.44800	35.96000	20.20752	101.74982	0.000000e+000	50.00000	20.00000	0.24464
741.66699	35.97000	20.20788	101.74982	0.000000e+000	50.00000	20.00000	0.24461
741.88702	35.98000	20.19806	101.74982	0.000000e+000	50.00000	20.00000	0.24458
742.10602	35.99000	20.19483	101.74982	0.000000e+000	50.00000	20.00000	0.24455
742.10602	36.00000	20.19483	101.74982	0.000000e+000	50.00000	20.00000	0.24455
742.32501	36.01000	20.18600	101.74982	0.000000e+000	50.00000	20.00000	0.24453
742.54401	36.02000	20.18455	101.74982	0.000000e+000	50.00000	20.00000	0.24450
742.76300	36.03000	20.18232	101.74982	0.000000e+000	50.00000	20.00000	0.24447
742.98297	36.04000	20.18408	101.74982	0.000000e+000	50.00000	20.00000	0.24444
743.20203	36.05000	20.18204	101.74982	0.000000e+000	50.00000	20.00000	0.24441
743.42102	36.06000	20.17860	101.74982	0.000000e+000	50.00000	20.00000	0.24438
743.64001	36.07000	20.17216	101.74982	0.000000e+000	50.00000	20.00000	0.24435
743.85901	36.08000	20.17371	101.74982	0.000000e+000	50.00000	20.00000	0.24433
744.07800	36.09000	20.17587	101.74982	0.000000e+000	50.00000	20.00000	0.24430
744.29700	36.10000	20.16003	101.74982	0.000000e+000	50.00000	20.00000	0.24427
744.29700	36.11000	20.16003	101.74982	0.000000e+000	50.00000	20.00000	0.24427
744.51599	36.12000	20.16079	101.74982	0.000000e+000	50.00000	20.00000	0.24424
744.73499	36.13000	20.16294	101.74982	0.000000e+000	50.00000	20.00000	0.24421
744.95398	36.14000	20.16230	101.74982	0.000000e+000	50.00000	20.00000	0.24418
745.17297	36.15000	20.14925	101.74982	0.000000e+000	50.00000	20.00000	0.24416
745.39203	36.16000	20.15021	101.74982	0.000000e+000	50.00000	20.00000	0.24413
745.61102	36.17000	20.15236	101.74982	0.000000e+000	50.00000	20.00000	0.24410
745.83002	36.18000	20.14812	101.74982	0.000000e+000	50.00000	20.00000	0.24407
746.04901	36.19000	20.13927	101.74982	0.000000e+000	50.00000	20.00000	0.24404
746.26801	36.20000	20.13962	101.74982	0.000000e+000	50.00000	20.00000	0.24401
746.48700	36.21000	20.13438	101.74982	0.000000e+000	50.00000	20.00000	0.24398
746.48700	36.22000	20.13438	101.74982	0.000000e+000	50.00000	20.00000	0.24398
746.70502	36.23000	20.12531	101.74982	0.000000e+000	50.00000	20.00000	0.24396
746.92401	36.24000	20.12667	101.74982	0.000000e+000	50.00000	20.00000	0.24393
747.14301	36.25000	20.12882	101.74982	0.000000e+000	50.00000	20.00000	0.24390
747.36200	36.26000	20.11837	101.74982	0.000000e+000	50.00000	20.00000	0.24387
747.58099	36.27000	20.11411	101.74982	0.000000e+000	50.00000	20.00000	0.24384
747.79999	36.28000	20.11607	101.74982	0.000000e+000	50.00000	20.00000	0.24381
748.01801	36.29000	20.11822	101.74982	0.000000e+000	50.00000	20.00000	0.24378
748.23700	36.30000	20.10375	101.74982	0.000000e+000	50.00000	20.00000	0.24376
748.45599	36.31000	20.10330	101.74982	0.000000e+000	50.00000	20.00000	0.24373
748.67499	36.32000	20.10526	101.74982	0.000000e+000	50.00000	20.00000	0.24370
748.89301	36.33000	20.10320	101.74982	0.000000e+000	50.00000	20.00000	0.24367
749.11200	36.34000	20.09052	101.74982	0.000000e+000	50.00000	20.00000	0.24364
749.11200	36.35000	20.09052	101.74982	0.000000e+000	50.00000	20.00000	0.24364
749.33099	36.36000	20.09248	101.74790	0.000000e+000	50.00000	20.00000	0.24361
749.54901	36.37000	20.09463	101.74598	0.000000e+000	50.00000	20.00000	0.24358
749.76801	36.38000	20.08837	101.74406	0.000000e+000	50.00000	20.00000	0.24356
749.98700	36.39000	20.08030	101.74278	0.000000e+000	50.00000	20.00000	0.24353
750.20502	36.40000	20.08184	101.74214	0.000000e+000	50.00000	20.00000	0.24350
750.42401	36.41000	20.08400	101.74086	0.000000e+000	50.00000	20.00000	0.24347
750.64203	36.42000	20.07311	101.74086	0.000000e+000	50.00000	20.00000	0.24344
750.86102	36.43000	20.06925	101.74022	0.000000e+000	50.00000	20.00000	0.24341
751.07898	36.44000	20.07120	101.74022	0.000000e+000	50.00000	20.00000	0.24338
751.29797	36.45000	20.05530	101.73958	0.000000e+000	50.00000	20.00000	0.24336
751.29797	36.46000	20.05530	101.73958	0.000000e+000	50.00000	20.00000	0.24336
751.51703	36.47000	20.05586	101.73958	0.000000e+000	50.00000	20.00000	0.24333
751.73499	36.48000	20.05800	101.73958	0.000000e+000	50.00000	20.00000	0.24330
751.95398	36.49000	20.04210	101.73894	0.000000e+000	50.00000	20.00000	0.24327
752.17200	36.50000	20.04284	101.73894	0.000000e+000	50.00000	20.00000	0.24324
752.39001	36.51000	20.03836	101.73894	0.000000e+000	50.00000	20.00000	0.24321
752.60901	36.52000	20.03068	101.73894	0.000000e+000	50.00000	20.00000	0.24318
752.82703	36.53000	20.03002	101.73894	0.000000e+000	50.00000	20.00000	0.24316
753.04602	36.54000	20.03198	101.73894	0.000000e+000	50.00000	20.00000	0.24313
753.26398	36.55000	20.02991	101.73894	0.000000e+000	50.00000	20.00000	0.24310
753.48297	36.56000	20.01801	101.73830	0.000000e+000	50.00000	20.00000	0.24307
753.70099	36.57000	20.01895	101.73830	0.000000e+000	50.00000	20.00000	0.24304
753.70099	36.58000	20.01895	101.73830	0.000000e+000	50.00000	20.00000	0.24304
753.91901	36.59000	20.01386	101.73830	0.000000e+000	50.00000	20.00000	0.24301
754.13702	36.60000	20.00476	101.73830	0.000000e+000	50.00000	20.00000	0.24298
754.35602	36.61000	20.00611	101.73830	0.000000e+000	50.00000	20.00000	0.24296
754.57397	36.62000	20.00384	101.73830	0.000000e+000	50.00000	20.00000	0.24293
754.79303	36.63000	19.99394	101.73766	0.000000e+000	50.00000	20.00000	0.24290
755.01099	36.64000	19.99327	101.73766	0.000000e+000	50.00000	20.00000	0.24287
755.22900	36.65000	19.99522	101.73766	0.000000e+000	50.00000	20.00000	0.24284
755.44800	36.66000	19.98592	101.73766	0.000000e+000	50.00000	20.00000	0.24281
755.66602	36.67000	19.98062	101.73766	0.000000e+000	50.00000	20.00000	0.24278
755.88397	36.68000	19.98237	101.73766	0.000000e+000	50.00000	20.00000	0.24276
756.10199	36.69000	19.97345	101.73702	0.000000e+000	50.00000	20.00000	0.24273
756.10199	36.70000	19.97345	101.73702	0.000000e+000	50.00000	20.00000	0.24273
756.32001	36.71000	19.96756	101.73702	0.000000e+000	50.00000	20.00000	0.24270
756.53900	36.72000	19.96931	101.73702	0.000000e+000	50.00000	20.00000	0.24267
756.75702	36.73000	19.96180	101.73702	0.000000e+000	50.00000	20.00000	0.24264
756.97498	36.74000	19.95469	101.73702	0.000000e+000	50.00000	20.00000	0.24261
757.19299	36.75000	19.95624	101.73702	0.000000e+000	50.00000	20.00000	0.24258
757.41101	36.76000	19.95839	101.73702	0.000000e+000	50.00000	20.00000	0.24256
757.62903	36.77000	19.95208	101.73638	0.000000e+000	50.00000	20.00000	0.24253
757.84698	36.78000	19.94396	101.73638	0.000000e+000	50.00000	20.00000	0.24250
758.06500	36.79000	19.94551	101.73638	0.000000e+000	50.00000	20.00000	0.24247
758.28302	36.80000	19.92872	101.73638	0.000000e+000	50.00000	20.00000	0.24244
758.28302	36.81000	19.92872	101.73638	0.000000e+000	50.00000	20.00000	0.24244
758.50098	36.82000	19.93007	101.73638	0.000000e+000	50.00000	20.00000	0.24241
758.71899	36.83000	19.93222	101.73638	0.000000e+000	50.00000	20.00000	0.24238
758.93701	36.84000	19.91623	101.73574	0.000000e+000	50.00000	20.00000	0.24236
759.15503	36.85000	19.91697	101.73574	0.000000e+000	50.00000	20.00000	0.24233
759.37299	36.86000	19.90663	101.73574	0.000000e+000	50.00000	20.00000	0.24230
759.59100	36.87000	19.90212	101.73574	0.000000e+000	50.00000	20.00000	0.24227
759.80902	36.88000	19.89702	101.73574	0.000000e+000	50.00000	20.00000	0.24224
760.02698	36.89000	19.89292	101.73574	0.000000e+000	50.00000	20.00000	0.24221
760.24500	36.90000	19.88881	101.73574	0.000000e+000	50.00000	20.00000	0.24218
760.46301	36.91000	19.89076	101.73510	0.000000e+000	50.00000	20.00000	0.24216
760.68103	36.92000	19.87798	101.73510	0.000000e+000	50.00000	20.00000	0.24213
760.89899	36.93000	19.87509	101.73510	0.000000e+000	50.00000	20.00000	0.24210
760.89899	36.94000	19.87509	101.73510	0.000000e+000	50.00000	20.00000	0.24210
761.11700	36.95000	19.87300	101.73510	0.000000e+000	50.00000	20.00000	0.24207
761.33502	36.96000	19.86244	101.73510	0.000000e+000	50.00000	20.00000	0.24204
761.55298	36.97000	19.86217	101.73510	0.000000e+000	50.00000	20.00000	0.24201
761.77002	36.98000	19.86431	101.73446	0.000000e+000	50.00000	20.00000	0.24198
761.98798	36.99000	19.85051	101.73446	0.000000e+000	50.00000	20.00000	0.24196
762.20599	37.00000	19.84923	101.73446	0.000000e+000	50.00000	20.00000	0.24193
762.42401	37.01000	19.85117	101.73446	0.000000e+000	50.00000	20.00000	0.24190
762.64203	37.02000	19.84686	101.73446	0.000000e+000	50.00000	20.00000	0.24187
762.85901	37.03000	19.83689	101.73446	0.000000e+000	50.00000	20.00000	0.24184
763.07703	37.04000	19.83823	101.73446	0.000000e+000	50.00000	20.00000	0.24181
763.29498	37.05000	19.84038	101.73382	0.000000e+000	50.00000	20.00000	0.24178
763.29498	37.06000	19.84038	101.73382	0.000000e+000	50.00000	20.00000	0.24178
763.51202	37.07000	19.82434	101.73382	0.000000e+000	50.00000	20.00000	0.24176
763.72998	37.08000	19.82507	101.73382	0.000000e+000	50.00000	20.00000	0.24173
763.94800	37.09000	19.82055	101.73382	0.000000e+000	50.00000	20.00000	0.24170
764.16498	37.10000	19.81158	101.73382	0.000000e+000	50.00000	20.00000	0.24167
764.38300	37.11000	19.81191	101.73382	0.000000e+000	50.00000	20.00000	0.24164
764.60101	37.12000	19.81406	101.73382	0.000000e+000	50.00000	20.00000	0.24161
764.81799	37.13000	19.80528	101.73382	0.000000e+000	50.00000	20.00000	0.24158
765.03601	37.14000	19.80035	101.73382	0.000000e+000	50.00000	20.00000	0.24155
765.25299	37.15000	19.80108	101.73382	0.000000e+000	50.00000	20.00000	0.24153
765.47101	37.16000	19.80323	101.73382	0.000000e+000	50.00000	20.00000	0.24150
765.68903	37.17000	19.80356	101.73382	0.000000e+000	50.00000	20.00000	0.24147
765.90601	37.18000	19.78850	101.73382	0.000000e+000	50.00000	20.00000	0.24144
765.90601	37.19000	19.78850	101.73382	0.000000e+000	50.00000	20.00000	0.24144
766.12402	37.20000	19.79025	101.73382	0.000000e+000	50.00000	20.00000	0.24141
766.34100	37.21000	19.79158	101.73382	0.000000e+000	50.00000	20.00000	0.24138
766.55902	37.22000	19.77916	101.73382	0.000000e+000	50.00000	20.00000	0.24135
766.77600	37.23000	19.77827	101.73382	0.000000e+000	50.00000	20.00000	0.24133
766.99402	37.24000	19.77941	101.73382	0.000000e+000	50.00000	20.00000	0.24130
767.21100	37.25000	19.77041	101.73382	0.000000e+000	50.00000	20.00000	0.24127
767.42798	37.26000	19.76446	101.73382	0.000000e+000	50.00000	20.00000	0.24124
767.64600	37.27000	19.76620	101.73382	0.000000e+000	50.00000	20.00000	0.24121
767.86298	37.28000	19.76834	101.73382	0.000000e+000	50.00000	20.00000	0.24118
768.08099	37.29000	19.75430	101.73382	0.000000e+000	50.00000	20.00000	0.24115
768.29797	37.30000	19.75279	101.73382	0.000000e+000	50.00000	20.00000	0.24113
768.29797	37.31000	19.75279	101.73382	0.000000e+000	50.00000	20.00000	0.24113
768.51599	37.32000	19.74400	101.73382	0.000000e+000	50.00000	20.00000	0.24110
768.73297	37.33000	19.73804	101.73382	0.000000e+000	50.00000	20.00000	0.24107
768.95001	37.34000	19.73978	101.73382	0.000000e+000	50.00000	20.00000	0.24104
769.16803	37.35000	19.72774	101.73382	0.000000e+000	50.00000	20.00000	0.24101
769.38397	37.36000	19.72460	101.73382	0.000000e+000	50.00000	20.00000	0.24098
769.60199	37.37000	19.71966	101.73382	0.000000e+000	50.00000	20.00000	0.24095
769.81897	37.38000	19.71065	101.73382	0.000000e+000	50.00000	20.00000	0.24092
770.03601	37.39000	19.71097	101.73382	0.000000e+000	50.00000	20.00000	0.24090
770.25403	37.40000	19.69751	101.73382	0.000000e+000	50.00000	20.00000	0.24087
770.47101	37.41000	19.67977	101.73382	0.000000e+000	50.00000	20.00000	0.24084
770.47101	37.42000	19.67977	101.73382	0.000000e+000	50.00000	20.00000	0.24084
770.68799	37.43000	19.67765	101.73382	0.000000e+000	50.00000	20.00000	0.24081
770.90503	37.44000	19.66539	101.73382	0.000000e+000	50.00000	20.00000	0.24078
771.12299	37.45000	19.66226	101.73382	0.000000e+000	50.00000	20.00000	0.24075
771.34003	37.46000	19.64979	101.73382	0.000000e+000	50.00000	20.00000	0.24072
771.55701	37.47000	19.64665	101.73382	0.000000e+000	50.00000	20.00000	0.24070
771.77399	37.48000	19.64168	101.73382	0.000000e+000	50.00000	20.00000	0.24067
771.99103	37.49000	19.63164	101.73382	0.000000e+000	50.00000	20.00000	0.24064
772.20801	37.50000	19.61673	101.73382	0.000000e+000	50.00000	20.00000	0.24061
772.42499	37.51000	19.61521	101.73382	0.000000e+000	50.00000	20.00000	0.24058
772.64203	37.52000	19.61044	101.73382	0.000000e+000	50.00000	20.00000	0.24055
772.85999	37.53000	19.60040	101.73382	0.000000e+000	50.00000	20.00000	0.24052
773.07703	37.54000	19.60172	101.73382	0.000000e+000	50.00000	20.00000	0.24050
773.29401	37.55000	19.58883	101.73382	0.000000e+000	50.00000	20.00000	0.24047
773.51099	37.56000	19.58609	101.73382	0.000000e+000	50.00000	20.00000	0.24044
773.51099	37.57000	19.58609	101.73382	0.000000e+000	50.00000	20.00000	0.24044
773.72803	37.58000	19.57258	101.73382	0.000000e+000	50.00000	20.00000	0.24041
773.94501	37.59000	19.57065	101.73382	0.000000e+000	50.00000	20.00000	0.24038
774.16199	37.60000	19.57258	101.73382	0.000000e+000	50.00000	20.00000	0.24035
774.37799	37.61000	19.56149	101.73382	0.000000e+000	50.00000	20.00000	0.24032
774.59601	37.62000	19.55753	101.73382	0.000000e+000	50.00000	20.00000	0.24029
774.81201	37.63000	19.55945	101.73382	0.000000e+000	50.00000	20.00000	0.24027
775.02899	37.64000	19.55040	101.73382	0.000000e+000	50.00000	20.00000	0.24024
775.24597	37.65000	19.54440	101.73382	0.000000e+000	50.00000	20.00000	0.24021
775.46301	37.66000	19.54613	101.73382	0.000000e+000	50.00000	20.00000	0.24018
775.67999	37.67000	19.53199	101.73382	0.000000e+000	50.00000	20.00000	0.24015
775.89697	37.68000	19.53026	101.73382	0.000000e+000	50.00000	20.00000	0.24012
775.89697	37.69000	19.53026	101.73382	0.000000e+000	50.00000	20.00000	0.24012
776.11401	37.70000	19.52812	101.73382	0.000000e+000	50.00000	20.00000	0.24009
776.33099	37.71000	19.52028	101.73382	0.000000e+000	50.00000	20.00000	0.24007
776.54700	37.72000	19.51752	101.73382	0.000000e+000	50.00000	20.00000	0.24004
776.76398	37.73000	19.51945	101.73382	0.000000e+000	50.00000	20.00000	0.24001
776.98102	37.74000	19.51039	101.73382	0.000000e+000	50.00000	20.00000	0.23998
777.19800	37.75000	19.50437	101.73382	0.000000e+000	50.00000	20.00000	0.23995
777.41498	37.76000	19.50610	101.73382	0.000000e+000	50.00000	20.00000	0.23992
777.63098	37.77000	19.50822	101.73382	0.000000e+000	50.00000	20.00000	0.23989
777.84802	37.78000	19.50465	101.73382	0.000000e+000	50.00000	20.00000	0.23986
778.06500	37.79000	19.49681	101.73382	0.000000e+000	50.00000	20.00000	0.23984
778.28198	37.80000	19.49527	101.73382	0.000000e+000	50.00000	20.00000	0.23981
778.49799	37.81000	19.49719	101.73382	0.000000e+000	50.00000	20.00000	0.23978
778.71503	37.82000	19.49138	101.73382	0.000000e+000	50.00000	20.00000	0.23975
778.93103	37.83000	19.48352	101.73382	0.000000e+000	50.00000	20.00000	0.23972
778.93201	37.84000	19.48169	101.73382	0.000000e+000	50.00000	20.00000	0.23972
779.14801	37.85000	19.48382	101.73382	0.000000e+000	50.00000	20.00000	0.23969
779.36499	37.86000	19.48615	101.73382	0.000000e+000	50.00000	20.00000	0.23966
779.58197	37.87000	19.48401	101.73382	0.000000e+000	50.00000	20.00000	0.23963
779.79797	37.88000	19.47329	101.73382	0.000000e+000	50.00000	20.00000	0.23961
780.01501	37.89000	19.47298	101.73382	0.000000e+000	50.00000	20.00000	0.23958
780.23199	37.90000	19.47511	101.73382	0.000000e+000	50.00000	20.00000	0.23955
780.44800	37.91000	19.47743	101.73382	0.000000e+000	50.00000	20.00000	0.23952
780.66400	37.92000	19.47304	101.73382	0.000000e+000	50.00000	20.00000	0.23949
780.88098	37.93000	19.46293	101.73382	0.000000e+000	50.00000	20.00000	0.23946
781.09802	37.94000	19.46425	101.73382	0.000000e+000	50.00000	20.00000	0.23943
781.31403	37.95000	19.46637	101.73382	0.000000e+000	50.00000	20.00000	0.23941
781.53101	37.96000	19.46117	101.73382	0.000000e+000	50.00000	20.00000	0.23938
781.53101	37.97000	19.46117	101.73382	0.000000e+000	50.00000	20.00000	0.23938
781.74701	37.98000	19.45941	101.73382	0.000000e+000	50.00000	20.00000	0.23935
781.96399	37.99000	19.45380	101.73382	0.000000e+000	50.00000	20.00000	0.23932
782.17999	38.00000	19.45551	101.73382	0.000000e+000	50.00000	20.00000	0.23929
782.39697	38.01000	19.45765	101.73382	0.000000e+000	50.00000	20.00000	0.23926
782.61298	38.02000	19.45998	101.73382	0.000000e+000	50.00000	20.00000	0.23923
782.83002	38.03000	19.45415	101.73382	0.000000e+000	50.00000	20.00000	0.23920
783.04602	38.04000	19.44546	101.73382	0.000000e+000	50.00000	20.00000	0.23918
783.26202	38.05000	19.44677	101.73382	0.000000e+000	50.00000	20.00000	0.23915
783.47900	38.06000	19.44890	101.73382	0.000000e+000	50.00000	20.00000	0.23912
783.69501	38.07000	19.45123	101.73382	0.000000e+000	50.00000	20.00000	0.23909
783.91199	38.08000	19.45357	101.73382	0.000000e+000	50.00000	20.00000	0.23906
784.12799	38.09000	19.45591	101.73382	0.000000e+000	50.00000	20.00000	0.23903
784.34399	38.10000	19.45436	101.73382	0.000000e+000	50.00000	20.00000	0.23900
784.56097	38.11000	19.44199	101.73382	0.000000e+000	50.00000	20.00000	0.23897
784.56097	38.12000	19.44199	101.73382	0.000000e+000	50.00000	20.00000	0.23897
784.77698	38.13000	19.44269	101.73382	0.000000e+000	50.00000	20.00000	0.23895
784.99298	38.14000	19.44482	101.73382	0.000000e+000	50.00000	20.00000	0.23892
785.20898	38.15000	19.44715	101.73382	0.000000e+000	50.00000	20.00000	0.23889
785.42499	38.16000	19.44949	101.73318	0.000000e+000	50.00000	20.00000	0.23886
785.64203	38.17000	19.44059	101.73318	0.000000e+000	50.00000	20.00000	0.23883
785.85797	38.18000	19.43597	101.73318	0.000000e+000	50.00000	20.00000	0.23880
786.07397	38.19000	19.43626	101.73318	0.000000e+000	50.00000	20.00000	0.23877
786.28998	38.20000	19.43839	101.73318	0.000000e+000	50.00000	20.00000	0.23875
786.50702	38.21000	19.44074	101.73318	0.000000e+000	50.00000	20.00000	0.23872
786.72302	38.22000	19.44308	101.73190	0.000000e+000	50.00000	20.00000	0.23869
